YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Total,Sex,Grade,Race,Latitude,Longitude,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2021,2021,CT,Connecticut,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,19.2,19.2,,,14.3,25.3,469,,,,Hispanic,"(41.56266102, -72.649840952)",OWS,OWS1,Q039,VALUE,09,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,CT,Connecticut,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.8,15.8,,,12.7,19.4,702,,,,Non-Hispanic White,"(41.56266102, -72.649840952)",OWS,OWS1,Q039,VALUE,09,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,DE,Delaware,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,8.6,8.6,,,4.9,14.7,75,,,,Asian,"(39.008830667, -75.577741168)",OWS,OWS1,Q039,VALUE,10,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,DE,Delaware,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.7,17.7,,,14,22.1,294,,,,Non-Hispanic Black,"(39.008830667, -75.577741168)",OWS,OWS1,Q039,VALUE,10,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,DE,Delaware,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20.8,20.8,,,15.8,26.8,232,,,,Hispanic,"(39.008830667, -75.577741168)",OWS,OWS1,Q039,VALUE,10,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,DE,Delaware,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13,13,,,10.3,16.2,542,,,,Non-Hispanic White,"(39.008830667, -75.577741168)",OWS,OWS1,Q039,VALUE,10,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,DC,District of Columbia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.4,13.4,,,9.4,18.9,186,,,,Asian,"(38.890371385, -77.031961127)",OWS,OWS1,Q039,VALUE,11,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,DC,District of Columbia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.3,17.3,,,16.3,18.3,5498,,,,Non-Hispanic Black,"(38.890371385, -77.031961127)",OWS,OWS1,Q039,VALUE,11,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,DC,District of Columbia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,21.3,21.3,,,19.6,23.2,1884,,,,Hispanic,"(38.890371385, -77.031961127)",OWS,OWS1,Q039,VALUE,11,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,DC,District of Columbia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,29.2,29.2,,,16.2,46.8,31,,,,American Indian/Alaska Native,"(38.890371385, -77.031961127)",OWS,OWS1,Q039,VALUE,11,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,DC,District of Columbia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,7.4,7.4,,,6.1,8.9,1197,,,,Non-Hispanic White,"(38.890371385, -77.031961127)",OWS,OWS1,Q039,VALUE,11,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,FL,Florida,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,10.4,10.4,,,5.6,18.7,107,,,,Asian,"(28.932040377, -81.928960539)",OWS,OWS1,Q039,VALUE,12,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,FL,Florida,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,19,19,,,16.1,22.4,690,,,,Non-Hispanic Black,"(28.932040377, -81.928960539)",OWS,OWS1,Q039,VALUE,12,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,FL,Florida,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.5,18.5,,,16.3,20.9,1447,,,,Hispanic,"(28.932040377, -81.928960539)",OWS,OWS1,Q039,VALUE,12,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,FL,Florida,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.7,13.7,,,12,15.6,1612,,,,Non-Hispanic White,"(28.932040377, -81.928960539)",OWS,OWS1,Q039,VALUE,12,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,GA,Georgia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,16.4,16.4,,,12.7,21.1,196,,,,Non-Hispanic Black,"(32.839681093, -83.627580346)",OWS,OWS1,Q039,VALUE,13,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,GA,Georgia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,31.4,31.4,,,20.9,44.2,67,,,,Hispanic,"(32.839681093, -83.627580346)",OWS,OWS1,Q039,VALUE,13,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,GA,Georgia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.8,14.8,,,7.3,27.9,229,,,,Non-Hispanic White,"(32.839681093, -83.627580346)",OWS,OWS1,Q039,VALUE,13,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,HI,Hawaii,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.3,15.3,,,13,17.9,1230,,,,Asian,"(21.304850435, -157.857749403)",OWS,OWS1,Q039,VALUE,15,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,HI,Hawaii,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,19.9,19.9,,,7.7,42.7,44,,,,Non-Hispanic Black,"(21.304850435, -157.857749403)",OWS,OWS1,Q039,VALUE,15,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,HI,Hawaii,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.1,17.1,,,14.2,20.4,890,,,,Hispanic,"(21.304850435, -157.857749403)",OWS,OWS1,Q039,VALUE,15,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,HI,Hawaii,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.1,14.1,,,10.3,19.2,1518,,,,Hawaiian/Pacific Islander,"(21.304850435, -157.857749403)",OWS,OWS1,Q039,VALUE,15,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2021,2021,HI,Hawaii,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,11.1,11.1,,,7.2,16.6,381,,,,Non-Hispanic White,"(21.304850435, -157.857749403)",OWS,OWS1,Q039,VALUE,15,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,ID,Idaho,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.5,17.5,,,13.8,22,172,,,,Hispanic,"(43.682630005, -114.363730042)",OWS,OWS1,Q039,VALUE,16,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,ID,Idaho,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,10.7,10.7,,,7.7,14.6,643,,,,Non-Hispanic White,"(43.682630005, -114.363730042)",OWS,OWS1,Q039,VALUE,16,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,IL,Illinois,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,16.5,16.5,,,10.1,25.8,135,,,,Asian,"(40.485010283, -88.997710178)",OWS,OWS1,Q039,VALUE,17,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,IL,Illinois,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.2,15.2,,,11.2,20.3,284,,,,Non-Hispanic Black,"(40.485010283, -88.997710178)",OWS,OWS1,Q039,VALUE,17,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,IL,Illinois,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.9,17.9,,,15.1,21.1,743,,,,Hispanic,"(40.485010283, -88.997710178)",OWS,OWS1,Q039,VALUE,17,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,IL,Illinois,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.4,12.4,,,10.8,14.3,1134,,,,Non-Hispanic White,"(40.485010283, -88.997710178)",OWS,OWS1,Q039,VALUE,17,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,IN,Indiana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,9.7,9.7,,,4.3,20.5,95,,,,Non-Hispanic Black,"(39.766910452, -86.149960194)",OWS,OWS1,Q039,VALUE,18,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,IN,Indiana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.9,15.9,,,10.4,23.4,132,,,,Hispanic,"(39.766910452, -86.149960194)",OWS,OWS1,Q039,VALUE,18,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,IN,Indiana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.8,14.8,,,12.1,18.1,623,,,,Non-Hispanic White,"(39.766910452, -86.149960194)",OWS,OWS1,Q039,VALUE,18,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,IA,Iowa,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20.8,20.8,,,12.9,31.6,45,,,,Non-Hispanic Black,"(42.469400913, -93.816490556)",OWS,OWS1,Q039,VALUE,19,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,IA,Iowa,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,26.2,26.2,,,17.8,36.7,136,,,,Hispanic,"(42.469400913, -93.816490556)",OWS,OWS1,Q039,VALUE,19,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,IA,Iowa,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.5,14.5,,,11.9,17.6,923,,,,Non-Hispanic White,"(42.469400913, -93.816490556)",OWS,OWS1,Q039,VALUE,19,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,KS,Kansas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20.4,20.4,,,7.4,44.9,48,,,,Asian,"(38.3477403, -98.200781227)",OWS,OWS1,Q039,VALUE,20,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,KS,Kansas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,28,28,,,18.8,39.6,109,,,,Non-Hispanic Black,"(38.3477403, -98.200781227)",OWS,OWS1,Q039,VALUE,20,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,KS,Kansas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,19.6,19.6,,,16,23.8,306,,,,Hispanic,"(38.3477403, -98.200781227)",OWS,OWS1,Q039,VALUE,20,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,KS,Kansas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,21.9,21.9,,,13.3,33.9,35,,,,American Indian/Alaska Native,"(38.3477403, -98.200781227)",OWS,OWS1,Q039,VALUE,20,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,KS,Kansas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,16.8,16.8,,,12.7,21.9,770,,,,Non-Hispanic White,"(38.3477403, -98.200781227)",OWS,OWS1,Q039,VALUE,20,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,KY,Kentucky,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,21.5,21.5,,,7.9,46.8,38,,,,Asian,"(37.645970271, -84.774971048)",OWS,OWS1,Q039,VALUE,21,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,KY,Kentucky,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.1,18.1,,,11.1,27.9,101,,,,Non-Hispanic Black,"(37.645970271, -84.774971048)",OWS,OWS1,Q039,VALUE,21,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,KY,Kentucky,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.9,14.9,,,11.4,19.4,161,,,,Hispanic,"(37.645970271, -84.774971048)",OWS,OWS1,Q039,VALUE,21,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,KY,Kentucky,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.3,18.3,,,7.4,38.4,39,,,,American Indian/Alaska Native,"(37.645970271, -84.774971048)",OWS,OWS1,Q039,VALUE,21,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,KY,Kentucky,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,16,16,,,13.1,19.4,1552,,,,Non-Hispanic White,"(37.645970271, -84.774971048)",OWS,OWS1,Q039,VALUE,21,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,LA,Louisiana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.7,18.7,,,15.3,22.8,172,,,,Non-Hispanic Black,"(31.312660644, -92.445680071)",OWS,OWS1,Q039,VALUE,22,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,LA,Louisiana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.6,13.6,,,8,22.1,78,,,,Hispanic,"(31.312660644, -92.445680071)",OWS,OWS1,Q039,VALUE,22,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,LA,Louisiana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.1,18.1,,,12.8,24.9,263,,,,Non-Hispanic White,"(31.312660644, -92.445680071)",OWS,OWS1,Q039,VALUE,22,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,ME,Maine,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.4,15.4,,,9.9,23.3,129,,,,Asian,"(45.254228894001, -68.985031336)",OWS,OWS1,Q039,VALUE,23,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,ME,Maine,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.3,12.3,,,8.4,17.6,238,,,,Non-Hispanic Black,"(45.254228894001, -68.985031336)",OWS,OWS1,Q039,VALUE,23,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,ME,Maine,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.4,18.4,,,13.5,24.7,283,,,,Hispanic,"(45.254228894001, -68.985031336)",OWS,OWS1,Q039,VALUE,23,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,ME,Maine,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.5,17.5,,,11,26.6,123,,,,American Indian/Alaska Native,"(45.254228894001, -68.985031336)",OWS,OWS1,Q039,VALUE,23,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,ME,Maine,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.2,14.2,,,12.8,15.8,4442,,,,Non-Hispanic White,"(45.254228894001, -68.985031336)",OWS,OWS1,Q039,VALUE,23,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,MD,Maryland,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.7,12.7,,,9.9,16.2,1307,,,,Asian,"(39.290580964, -76.609260111)",OWS,OWS1,Q039,VALUE,24,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,MD,Maryland,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17,17,,,15.6,18.5,6496,,,,Non-Hispanic Black,"(39.290580964, -76.609260111)",OWS,OWS1,Q039,VALUE,24,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,MD,Maryland,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.6,18.6,,,16.6,20.8,4234,,,,Hispanic,"(39.290580964, -76.609260111)",OWS,OWS1,Q039,VALUE,24,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,MD,Maryland,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,19.6,19.6,,,11.8,30.7,126,,,,Hawaiian/Pacific Islander,"(39.290580964, -76.609260111)",OWS,OWS1,Q039,VALUE,24,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2021,2021,MD,Maryland,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.7,15.7,,,8.9,26.1,291,,,,American Indian/Alaska Native,"(39.290580964, -76.609260111)",OWS,OWS1,Q039,VALUE,24,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,MD,Maryland,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.8,12.8,,,11.7,14,1572,,,,Non-Hispanic White,"(39.290580964, -76.609260111)",OWS,OWS1,Q039,VALUE,24,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,MA,Massachusetts,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,9.5,9.5,,,5.9,15.2,214,,,,Asian,"(42.27687047, -72.082690675)",OWS,OWS1,Q039,VALUE,25,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,MA,Massachusetts,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.3,18.3,,,15.1,22.1,418,,,,Non-Hispanic Black,"(42.27687047, -72.082690675)",OWS,OWS1,Q039,VALUE,25,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,MA,Massachusetts,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,23.3,23.3,,,19.5,27.6,602,,,,Hispanic,"(42.27687047, -72.082690675)",OWS,OWS1,Q039,VALUE,25,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,MA,Massachusetts,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.5,12.5,,,10.8,14.4,1337,,,,Non-Hispanic White,"(42.27687047, -72.082690675)",OWS,OWS1,Q039,VALUE,25,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,MI,Michigan,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.1,13.1,,,9.2,18.2,163,,,,Asian,"(44.661319543001, -84.71439027)",OWS,OWS1,Q039,VALUE,26,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,MI,Michigan,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.4,18.4,,,13.9,23.9,1137,,,,Non-Hispanic Black,"(44.661319543001, -84.71439027)",OWS,OWS1,Q039,VALUE,26,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,MI,Michigan,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,19.4,19.4,,,13.8,26.7,526,,,,Hispanic,"(44.661319543001, -84.71439027)",OWS,OWS1,Q039,VALUE,26,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,MI,Michigan,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.2,17.2,,,7.3,35.4,32,,,,American Indian/Alaska Native,"(44.661319543001, -84.71439027)",OWS,OWS1,Q039,VALUE,26,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,MI,Michigan,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.7,12.7,,,10.1,15.9,1285,,,,Non-Hispanic White,"(44.661319543001, -84.71439027)",OWS,OWS1,Q039,VALUE,26,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,MS,Mississippi,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.9,18.9,,,15.6,22.7,751,,,,Non-Hispanic Black,"(32.745510099, -89.538030825)",OWS,OWS1,Q039,VALUE,28,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,MS,Mississippi,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,27.2,27.2,,,19.3,36.7,121,,,,Hispanic,"(32.745510099, -89.538030825)",OWS,OWS1,Q039,VALUE,28,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,MS,Mississippi,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,16.2,16.2,,,13.3,19.6,561,,,,Non-Hispanic White,"(32.745510099, -89.538030825)",OWS,OWS1,Q039,VALUE,28,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,MO,Missouri,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20,20,,,11.9,31.5,83,,,,Non-Hispanic Black,"(38.635790776, -92.566300053)",OWS,OWS1,Q039,VALUE,29,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,MO,Missouri,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.1,15.1,,,10,22.2,85,,,,Hispanic,"(38.635790776, -92.566300053)",OWS,OWS1,Q039,VALUE,29,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,MO,Missouri,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.5,15.5,,,11.5,20.7,592,,,,Non-Hispanic White,"(38.635790776, -92.566300053)",OWS,OWS1,Q039,VALUE,29,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,MT,Montana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,10.1,10.1,,,3.1,28.5,31,,,,Asian,"(47.066528972, -109.424420645)",OWS,OWS1,Q039,VALUE,30,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,MT,Montana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,23.4,23.4,,,12.1,40.5,49,,,,Non-Hispanic Black,"(47.066528972, -109.424420645)",OWS,OWS1,Q039,VALUE,30,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,MT,Montana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,19.4,19.4,,,15.7,23.6,335,,,,Hispanic,"(47.066528972, -109.424420645)",OWS,OWS1,Q039,VALUE,30,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,MT,Montana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,21.1,21.1,,,16.2,27.1,349,,,,American Indian/Alaska Native,"(47.066528972, -109.424420645)",OWS,OWS1,Q039,VALUE,30,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
