YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Sex,Grade,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2021,2021,MO,Missouri,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,54.5,54.5,,,48.4,60.4,310,,,9th,,"(38.635790776, -92.566300053)",FV,FV1,Q020,VALUE,29,Grade,9th,GRADE,GRADE09
2021,2021,MO,Missouri,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,53.2,53.2,,,45.8,60.4,261,,,10th,,"(38.635790776, -92.566300053)",FV,FV1,Q020,VALUE,29,Grade,10th,GRADE,GRADE10
2021,2021,MO,Missouri,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,51.6,51.6,,,45,58.2,165,,,11th,,"(38.635790776, -92.566300053)",FV,FV1,Q020,VALUE,29,Grade,11th,GRADE,GRADE11
2021,2021,MO,Missouri,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,60.3,60.3,,,49.9,69.8,117,,,12th,,"(38.635790776, -92.566300053)",FV,FV1,Q020,VALUE,29,Grade,12th,GRADE,GRADE12
2021,2021,MT,Montana,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,44.3,44.3,,,40.7,48,1178,,,9th,,"(47.066528972, -109.424420645)",FV,FV1,Q020,VALUE,30,Grade,9th,GRADE,GRADE09
2021,2021,MT,Montana,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,46,46,,,42.7,49.3,1164,,,10th,,"(47.066528972, -109.424420645)",FV,FV1,Q020,VALUE,30,Grade,10th,GRADE,GRADE10
2021,2021,MT,Montana,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,48.1,48.1,,,44.8,51.3,1060,,,11th,,"(47.066528972, -109.424420645)",FV,FV1,Q020,VALUE,30,Grade,11th,GRADE,GRADE11
2021,2021,MT,Montana,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,52.2,52.2,,,49.2,55.2,959,,,12th,,"(47.066528972, -109.424420645)",FV,FV1,Q020,VALUE,30,Grade,12th,GRADE,GRADE12
2021,2021,US,National,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,45.6,45.6,,,43.6,47.6,3398,,,9th,,,FV,FV1,Q020,VALUE,59,Grade,9th,GRADE,GRADE09
2021,2021,US,National,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,46.6,46.6,,,44.3,49,3260,,,10th,,,FV,FV1,Q020,VALUE,59,Grade,10th,GRADE,GRADE10
2021,2021,US,National,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,46.8,46.8,,,44.4,49.2,3115,,,11th,,,FV,FV1,Q020,VALUE,59,Grade,11th,GRADE,GRADE11
2021,2021,US,National,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,49.5,49.5,,,46.7,52.3,2978,,,12th,,,FV,FV1,Q020,VALUE,59,Grade,12th,GRADE,GRADE12
2021,2021,NE,Nebraska,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,42.3,42.3,,,33.4,51.7,143,,,9th,,"(41.641040988001, -99.365720623)",FV,FV1,Q020,VALUE,31,Grade,9th,GRADE,GRADE09
2021,2021,NE,Nebraska,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,48.7,48.7,,,40.9,56.6,198,,,10th,,"(41.641040988001, -99.365720623)",FV,FV1,Q020,VALUE,31,Grade,10th,GRADE,GRADE10
2021,2021,NE,Nebraska,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,57.5,57.5,,,46.9,67.4,182,,,11th,,"(41.641040988001, -99.365720623)",FV,FV1,Q020,VALUE,31,Grade,11th,GRADE,GRADE11
2021,2021,NE,Nebraska,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,43.3,43.3,,,33.5,53.6,117,,,12th,,"(41.641040988001, -99.365720623)",FV,FV1,Q020,VALUE,31,Grade,12th,GRADE,GRADE12
2021,2021,NJ,New Jersey,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,55.3,55.3,,,42.3,67.7,155,,,9th,,"(40.130570048, -74.273691288)",FV,FV1,Q020,VALUE,34,Grade,9th,GRADE,GRADE09
2021,2021,NJ,New Jersey,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,43.5,43.5,,,36.9,50.4,160,,,10th,,"(40.130570048, -74.273691288)",FV,FV1,Q020,VALUE,34,Grade,10th,GRADE,GRADE10
2021,2021,NJ,New Jersey,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,51.4,51.4,,,41.3,61.3,197,,,11th,,"(40.130570048, -74.273691288)",FV,FV1,Q020,VALUE,34,Grade,11th,GRADE,GRADE11
2021,2021,NJ,New Jersey,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,56.8,56.8,,,47.6,65.5,173,,,12th,,"(40.130570048, -74.273691288)",FV,FV1,Q020,VALUE,34,Grade,12th,GRADE,GRADE12
2021,2021,NM,New Mexico,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,53.3,53.3,,,50.8,55.7,1438,,,9th,,"(34.520880952, -106.240580985)",FV,FV1,Q020,VALUE,35,Grade,9th,GRADE,GRADE09
2021,2021,NM,New Mexico,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,50.1,50.1,,,46.1,54.1,954,,,10th,,"(34.520880952, -106.240580985)",FV,FV1,Q020,VALUE,35,Grade,10th,GRADE,GRADE10
2021,2021,NM,New Mexico,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,50,50,,,45.5,54.6,1073,,,11th,,"(34.520880952, -106.240580985)",FV,FV1,Q020,VALUE,35,Grade,11th,GRADE,GRADE11
2021,2021,NM,New Mexico,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,55.3,55.3,,,51.5,59.1,823,,,12th,,"(34.520880952, -106.240580985)",FV,FV1,Q020,VALUE,35,Grade,12th,GRADE,GRADE12
2021,2021,NC,North Carolina,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,43.4,43.4,,,36.1,50.9,582,,,9th,,"(35.466220975, -79.159250463)",FV,FV1,Q020,VALUE,37,Grade,9th,GRADE,GRADE09
2021,2021,NC,North Carolina,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,47.6,47.6,,,40.6,54.7,405,,,10th,,"(35.466220975, -79.159250463)",FV,FV1,Q020,VALUE,37,Grade,10th,GRADE,GRADE10
2021,2021,NC,North Carolina,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,49,49,,,44.7,53.2,336,,,11th,,"(35.466220975, -79.159250463)",FV,FV1,Q020,VALUE,37,Grade,11th,GRADE,GRADE11
2021,2021,NC,North Carolina,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,56.2,56.2,,,46.1,65.8,316,,,12th,,"(35.466220975, -79.159250463)",FV,FV1,Q020,VALUE,37,Grade,12th,GRADE,GRADE12
2021,2021,ND,North Dakota,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,37.7,37.7,,,32.9,42.8,635,,,9th,,"(47.475319779, -100.118421049)",FV,FV1,Q020,VALUE,38,Grade,9th,GRADE,GRADE09
2021,2021,ND,North Dakota,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,35.6,35.6,,,30.7,40.8,416,,,10th,,"(47.475319779, -100.118421049)",FV,FV1,Q020,VALUE,38,Grade,10th,GRADE,GRADE10
2021,2021,ND,North Dakota,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,44.5,44.5,,,39.6,49.5,478,,,11th,,"(47.475319779, -100.118421049)",FV,FV1,Q020,VALUE,38,Grade,11th,GRADE,GRADE11
2021,2021,ND,North Dakota,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,44.3,44.3,,,38.7,50.1,460,,,12th,,"(47.475319779, -100.118421049)",FV,FV1,Q020,VALUE,38,Grade,12th,GRADE,GRADE12
2021,2021,OH,Ohio,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,48.5,48.5,,,37.7,59.5,257,,,9th,,"(40.060210141, -82.404260056)",FV,FV1,Q020,VALUE,39,Grade,9th,GRADE,GRADE09
2021,2021,OH,Ohio,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,55,55,,,45.1,64.5,137,,,10th,,"(40.060210141, -82.404260056)",FV,FV1,Q020,VALUE,39,Grade,10th,GRADE,GRADE10
2021,2021,OH,Ohio,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,46,46,,,34.8,57.7,159,,,11th,,"(40.060210141, -82.404260056)",FV,FV1,Q020,VALUE,39,Grade,11th,GRADE,GRADE11
2021,2021,OH,Ohio,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,67.3,67.3,,,47.7,82.3,148,,,12th,,"(40.060210141, -82.404260056)",FV,FV1,Q020,VALUE,39,Grade,12th,GRADE,GRADE12
2021,2021,OK,Oklahoma,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,54.3,54.3,,,50.2,58.4,587,,,9th,,"(35.472031356, -97.521070214)",FV,FV1,Q020,VALUE,40,Grade,9th,GRADE,GRADE09
2021,2021,OK,Oklahoma,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,60.2,60.2,,,53.4,66.6,398,,,10th,,"(35.472031356, -97.521070214)",FV,FV1,Q020,VALUE,40,Grade,10th,GRADE,GRADE10
2021,2021,OK,Oklahoma,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,59.7,59.7,,,53,66.1,434,,,11th,,"(35.472031356, -97.521070214)",FV,FV1,Q020,VALUE,40,Grade,11th,GRADE,GRADE11
2021,2021,OK,Oklahoma,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,60.4,60.4,,,53,67.3,208,,,12th,,"(35.472031356, -97.521070214)",FV,FV1,Q020,VALUE,40,Grade,12th,GRADE,GRADE12
2021,2021,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,47,47,,,42,52.1,437,,,9th,,"(40.793730152, -77.860700294)",FV,FV1,Q020,VALUE,42,Grade,9th,GRADE,GRADE09
2021,2021,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,47.8,47.8,,,42.7,53,472,,,10th,,"(40.793730152, -77.860700294)",FV,FV1,Q020,VALUE,42,Grade,10th,GRADE,GRADE10
2021,2021,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,48.4,48.4,,,42.2,54.7,382,,,11th,,"(40.793730152, -77.860700294)",FV,FV1,Q020,VALUE,42,Grade,11th,GRADE,GRADE11
2021,2021,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,51.8,51.8,,,46.4,57.3,267,,,12th,,"(40.793730152, -77.860700294)",FV,FV1,Q020,VALUE,42,Grade,12th,GRADE,GRADE12
2021,2021,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,50.3,50.3,,,43.9,56.7,282,,,9th,,"(18.220833, -66.590149)",FV,FV1,Q020,VALUE,72,Grade,9th,GRADE,GRADE09
2021,2021,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,54.1,54.1,,,48.2,59.8,249,,,10th,,"(18.220833, -66.590149)",FV,FV1,Q020,VALUE,72,Grade,10th,GRADE,GRADE10
2021,2021,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,59.9,59.9,,,56.1,63.6,328,,,11th,,"(18.220833, -66.590149)",FV,FV1,Q020,VALUE,72,Grade,11th,GRADE,GRADE11
2021,2021,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,56.1,56.1,,,49.8,62.3,412,,,12th,,"(18.220833, -66.590149)",FV,FV1,Q020,VALUE,72,Grade,12th,GRADE,GRADE12
2021,2021,RI,Rhode Island,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,49.4,49.4,,,44.6,54.2,543,,,9th,,"(41.708280193, -71.522470314)",FV,FV1,Q020,VALUE,44,Grade,9th,GRADE,GRADE09
2021,2021,RI,Rhode Island,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,48.9,48.9,,,43.9,54,519,,,10th,,"(41.708280193, -71.522470314)",FV,FV1,Q020,VALUE,44,Grade,10th,GRADE,GRADE10
2021,2021,RI,Rhode Island,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,51,51,,,45.8,56.1,474,,,11th,,"(41.708280193, -71.522470314)",FV,FV1,Q020,VALUE,44,Grade,11th,GRADE,GRADE11
2021,2021,RI,Rhode Island,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,52.4,52.4,,,45.7,59,485,,,12th,,"(41.708280193, -71.522470314)",FV,FV1,Q020,VALUE,44,Grade,12th,GRADE,GRADE12
2021,2021,SC,South Carolina,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,50.5,50.5,,,40.4,60.5,374,,,9th,,"(33.998821303, -81.045371207)",FV,FV1,Q020,VALUE,45,Grade,9th,GRADE,GRADE09
2021,2021,SC,South Carolina,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,48.1,48.1,,,43.4,52.8,431,,,10th,,"(33.998821303, -81.045371207)",FV,FV1,Q020,VALUE,45,Grade,10th,GRADE,GRADE10
2021,2021,SC,South Carolina,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,51.5,51.5,,,41.7,61.2,386,,,11th,,"(33.998821303, -81.045371207)",FV,FV1,Q020,VALUE,45,Grade,11th,GRADE,GRADE11
2021,2021,SC,South Carolina,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,55.6,55.6,,,49.1,62.1,334,,,12th,,"(33.998821303, -81.045371207)",FV,FV1,Q020,VALUE,45,Grade,12th,GRADE,GRADE12
2021,2021,SD,South Dakota,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,41,41,,,34.3,47.9,286,,,9th,,"(44.353130053, -100.373530637)",FV,FV1,Q020,VALUE,46,Grade,9th,GRADE,GRADE09
2021,2021,SD,South Dakota,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,52,52,,,42.4,61.5,214,,,10th,,"(44.353130053, -100.373530637)",FV,FV1,Q020,VALUE,46,Grade,10th,GRADE,GRADE10
2021,2021,SD,South Dakota,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,50,50,,,42.4,57.6,194,,,11th,,"(44.353130053, -100.373530637)",FV,FV1,Q020,VALUE,46,Grade,11th,GRADE,GRADE11
2021,2021,SD,South Dakota,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,53,53,,,44.7,61.1,207,,,12th,,"(44.353130053, -100.373530637)",FV,FV1,Q020,VALUE,46,Grade,12th,GRADE,GRADE12
2021,2021,TN,Tennessee,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,52.8,52.8,,,47,58.6,488,,,9th,,"(35.68094058, -85.774490914)",FV,FV1,Q020,VALUE,47,Grade,9th,GRADE,GRADE09
2021,2021,TN,Tennessee,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,57,57,,,51.6,62.2,391,,,10th,,"(35.68094058, -85.774490914)",FV,FV1,Q020,VALUE,47,Grade,10th,GRADE,GRADE10
2021,2021,TN,Tennessee,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,49.8,49.8,,,43.9,55.7,394,,,11th,,"(35.68094058, -85.774490914)",FV,FV1,Q020,VALUE,47,Grade,11th,GRADE,GRADE11
2021,2021,TN,Tennessee,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,50.4,50.4,,,44.7,56.1,382,,,12th,,"(35.68094058, -85.774490914)",FV,FV1,Q020,VALUE,47,Grade,12th,GRADE,GRADE12
2021,2021,TX,Texas,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,51.8,51.8,,,45,58.4,427,,,9th,,"(31.827240407, -99.426770206)",FV,FV1,Q020,VALUE,48,Grade,9th,GRADE,GRADE09
2021,2021,TX,Texas,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,53.3,53.3,,,48,58.5,448,,,10th,,"(31.827240407, -99.426770206)",FV,FV1,Q020,VALUE,48,Grade,10th,GRADE,GRADE10
2021,2021,TX,Texas,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,51.8,51.8,,,47.3,56.3,335,,,11th,,"(31.827240407, -99.426770206)",FV,FV1,Q020,VALUE,48,Grade,11th,GRADE,GRADE11
2021,2021,TX,Texas,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,52.7,52.7,,,47.9,57.5,422,,,12th,,"(31.827240407, -99.426770206)",FV,FV1,Q020,VALUE,48,Grade,12th,GRADE,GRADE12
2021,2021,UT,Utah,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,42.7,42.7,,,38.3,47.3,477,,,9th,,"(39.360700171, -111.587130635)",FV,FV1,Q020,VALUE,49,Grade,9th,GRADE,GRADE09
2021,2021,UT,Utah,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,45.5,45.5,,,40.3,50.7,481,,,10th,,"(39.360700171, -111.587130635)",FV,FV1,Q020,VALUE,49,Grade,10th,GRADE,GRADE10
2021,2021,UT,Utah,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,47.7,47.7,,,41.7,53.9,297,,,11th,,"(39.360700171, -111.587130635)",FV,FV1,Q020,VALUE,49,Grade,11th,GRADE,GRADE11
2021,2021,UT,Utah,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,43.3,43.3,,,37.8,49,205,,,12th,,"(39.360700171, -111.587130635)",FV,FV1,Q020,VALUE,49,Grade,12th,GRADE,GRADE12
2021,2021,VT,Vermont,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,40.1,40.1,,,39.1,41.2,4824,,,9th,,"(43.625381239, -72.517640791)",FV,FV1,Q020,VALUE,50,Grade,9th,GRADE,GRADE09
2021,2021,VT,Vermont,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,42.8,42.8,,,41.3,44.4,4368,,,10th,,"(43.625381239, -72.517640791)",FV,FV1,Q020,VALUE,50,Grade,10th,GRADE,GRADE10
2021,2021,VT,Vermont,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,43.5,43.5,,,41.9,45.1,4062,,,11th,,"(43.625381239, -72.517640791)",FV,FV1,Q020,VALUE,50,Grade,11th,GRADE,GRADE11
2021,2021,VT,Vermont,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,43.5,43.5,,,41.8,45.1,3230,,,12th,,"(43.625381239, -72.517640791)",FV,FV1,Q020,VALUE,50,Grade,12th,GRADE,GRADE12
2021,2021,VA,Virginia,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,44.6,44.6,,,39.5,49.8,979,,,9th,,"(37.542680674, -78.457890463)",FV,FV1,Q020,VALUE,51,Grade,9th,GRADE,GRADE09
2021,2021,VA,Virginia,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,48.7,48.7,,,44.8,52.7,795,,,10th,,"(37.542680674, -78.457890463)",FV,FV1,Q020,VALUE,51,Grade,10th,GRADE,GRADE10
2021,2021,VA,Virginia,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,40.3,40.3,,,33.8,47.2,678,,,11th,,"(37.542680674, -78.457890463)",FV,FV1,Q020,VALUE,51,Grade,11th,GRADE,GRADE11
2021,2021,VA,Virginia,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,52.5,52.5,,,46.1,58.7,510,,,12th,,"(37.542680674, -78.457890463)",FV,FV1,Q020,VALUE,51,Grade,12th,GRADE,GRADE12
2021,2021,WV,West Virginia,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,54.3,54.3,,,47.3,61.1,161,,,9th,,"(38.665510202, -80.712640135)",FV,FV1,Q020,VALUE,54,Grade,9th,GRADE,GRADE09
2021,2021,WV,West Virginia,Youth Risk Behavior Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of students in grades 9-12 who consume fruit less than 1 time daily,,Value,49.7,49.7,,,45.1,54.3,180,,,10th,,"(38.665510202, -80.712640135)",FV,FV1,Q020,VALUE,54,Grade,10th,GRADE,GRADE10
